sample	junction	class	frame_class	variants	complex_class	frame_count
G4	chr1_4021896_-:chr1_6290276_+	gene_intergenic	_			NA
G4	chr1_4022156_+:chr1_11873487_-	gene_intergenic	_			NA
G4	chr1_4022266_-:chr1_5806688_-	intergenic	_			NA
G4	chr1_4022292_+:chr1_6332044_-	intergenic	_			NA
G4	chr1_4022760_-:chr1_11657159_-	intergenic	_			NA
G4	chr1_4032300_+:chr1_4503540_-	intergenic	_			NA
G4	chr1_4032378_+:chr1_5367105_-	intergenic	_			NA
G4	chr1_4032456_-:chr1_4065632_+	intergenic	_			NA
G4	chr1_4032459_+:chr1_4033051_+	intergenic	_			NA
G4	chr1_4032526_+:chr1_11507654_+	intergenic	complex_hidden_frame	chr1_4020707_+:chr1_4828732_+^chr1_4021052_-:chr1_10159001_-^chr1_4032526_+:chr1_11507654_+^chr1_4032573_-:chr1_6332147_+^chr1_4063433_+:chr1_5139135_-^chr1_4063522_-:chr1_6332248_-^chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4828792_-:chr1_4831583_-^chr1_4831409_+:chr1_5138901_+^chr1_4832300_+:chr1_5136394_+^chr1_4832337_-:chr1_11506300_+^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136485_-:chr1_5139327_-^chr1_5136485_-:chr1_5139327_-^chr1_5136517_-:chr1_5136524_-^chr1_5138926_-:chr1_5139080_+^chr1_5139009_+:chr1_11658097_+^chr1_5139009_+:chr1_11658097_+^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-	complex	1
G4	chr1_4032567_-:chr1_6332234_-	intergenic	_			NA
G4	chr1_4032573_-:chr1_6332147_+	gene_intergenic	complex_hidden_frame	chr1_4020707_+:chr1_4828732_+^chr1_4021052_-:chr1_10159001_-^chr1_4032526_+:chr1_11507654_+^chr1_4032573_-:chr1_6332147_+^chr1_4063433_+:chr1_5139135_-^chr1_4063522_-:chr1_6332248_-^chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4828792_-:chr1_4831583_-^chr1_4831409_+:chr1_5138901_+^chr1_4832300_+:chr1_5136394_+^chr1_4832337_-:chr1_11506300_+^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136485_-:chr1_5139327_-^chr1_5136485_-:chr1_5139327_-^chr1_5136517_-:chr1_5136524_-^chr1_5138926_-:chr1_5139080_+^chr1_5139009_+:chr1_11658097_+^chr1_5139009_+:chr1_11658097_+^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-	complex	1
G4	chr1_4033046_+:chr1_10630568_-	gene_intergenic	_			NA
G4	chr1_4033411_-:chr1_4148388_-	intergenic	_			NA
G4	chr1_4034302_-:chr1_11430753_+	intergenic	_			NA
G4	chr1_4035708_+:chr1_4146913_+	intergenic	_			NA
G4	chr1_4035875_-:chr1_11432324_+	intergenic	_			NA
G4	chr1_4036810_+:chr1_4037394_-	intergenic	_			NA
G4	chr1_4037090_-:chr1_11431315_+	intergenic	_			NA
G4	chr1_4037351_+:chr1_4733446_-	gene_intergenic	_			NA
G4	chr1_4037500_+:chr1_11884918_+	intergenic	_			NA
G4	chr1_4038199_+:chr1_4733084_-	gene_intergenic	_			NA
G4	chr1_4038420_-:chr1_4623075_-	intergenic	_			NA
G4	chr1_4038586_-:chr1_11677559_+	intergenic	_			NA
G4	chr1_4038931_+:chr1_4738035_+	intergenic	_			NA
G4	chr1_4038989_-:chr1_5383787_-	intergenic	_			NA
G4	chr1_4063414_+:chr1_4829374_+	intergenic	_			NA
G4	chr1_4063433_+:chr1_5139135_-	intergenic	complex_hidden_frame	chr1_4020707_+:chr1_4828732_+^chr1_4021052_-:chr1_10159001_-^chr1_4032526_+:chr1_11507654_+^chr1_4032573_-:chr1_6332147_+^chr1_4063433_+:chr1_5139135_-^chr1_4063522_-:chr1_6332248_-^chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4828792_-:chr1_4831583_-^chr1_4831409_+:chr1_5138901_+^chr1_4832300_+:chr1_5136394_+^chr1_4832337_-:chr1_11506300_+^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136485_-:chr1_5139327_-^chr1_5136485_-:chr1_5139327_-^chr1_5136517_-:chr1_5136524_-^chr1_5138926_-:chr1_5139080_+^chr1_5139009_+:chr1_11658097_+^chr1_5139009_+:chr1_11658097_+^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-	complex	1
G4	chr1_4063485_-:chr1_11302789_-	intergenic	_			NA
G4	chr1_4063522_-:chr1_6332248_-	intergenic	complex_hidden_frame	chr1_4020707_+:chr1_4828732_+^chr1_4021052_-:chr1_10159001_-^chr1_4032526_+:chr1_11507654_+^chr1_4032573_-:chr1_6332147_+^chr1_4063433_+:chr1_5139135_-^chr1_4063522_-:chr1_6332248_-^chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4828792_-:chr1_4831583_-^chr1_4831409_+:chr1_5138901_+^chr1_4832300_+:chr1_5136394_+^chr1_4832337_-:chr1_11506300_+^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136485_-:chr1_5139327_-^chr1_5136485_-:chr1_5139327_-^chr1_5136517_-:chr1_5136524_-^chr1_5138926_-:chr1_5139080_+^chr1_5139009_+:chr1_11658097_+^chr1_5139009_+:chr1_11658097_+^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-	complex	1
G4	chr1_4063580_-:chr1_11125092_-	intergenic	_			NA
G4	chr1_4064105_+:chr1_5769602_-	intergenic	complex_hidden_frame	chr1_4064105_+:chr1_5769602_-^chr1_4064949_-:chr1_4999725_-^chr1_4999594_+:chr1_5806729_-^chr1_5769453_+:chr1_5772600_+^chr1_5806241_+:chr1_10312480_-	complex	1
G4	chr1_4064110_+:chr1_4064113_+	intergenic	_			NA
G4	chr1_4064196_-:chr1_11657707_-	intergenic	_			NA
G4	chr1_4064672_+:chr1_11430949_-	intergenic	_			NA
G4	chr1_4064949_-:chr1_4999725_-	intergenic	complex_hidden_frame	chr1_4064105_+:chr1_5769602_-^chr1_4064949_-:chr1_4999725_-^chr1_4999594_+:chr1_5806729_-^chr1_5769453_+:chr1_5772600_+^chr1_5806241_+:chr1_10312480_-	complex	1
G4	chr1_4065335_+:chr1_5771040_+	intergenic	_			NA
G4	chr1_4065549_+:chr1_4733755_+	intergenic	_			NA
G4	chr1_4065579_+:chr1_4737298_+	intergenic	_			NA
G4	chr1_4065624_+:chr1_4832976_+	intergenic	_			NA
G4	chr1_4065702_-:chr1_11431377_+	intergenic	_			NA
G4	chr1_4065747_+:chr1_4699245_-	intergenic	_			NA
G4	chr1_4065778_-:chr1_4718142_+	intergenic	_			NA
G4	chr1_4065827_-:chr1_5989789_-	intergenic	_			NA
G4	chr1_4065864_-:chr1_5446597_+	intergenic	_			NA
G4	chr1_4065880_-:chr1_5806581_+	intergenic	_			NA
G4	chr1_4066076_+:chr1_6290204_+	gene_intergenic	_			NA
G4	chr1_4066121_+:chr1_5031194_+	intergenic	_			NA
G4	chr1_4066128_+:chr1_11680659_+	intergenic	_			NA
G4	chr1_4066138_+:chr1_4718269_+	intergenic	_			NA
G4	chr1_4066393_-:chr1_5136879_-	intergenic	_			NA
G4	chr1_4073468_+:chr1_5768047_+	intergenic	_			NA
G4	chr1_4073524_-:chr1_4503810_-	intergenic	_			NA
G4	chr1_4074247_+:chr1_4148568_+	intergenic	_			NA
G4	chr1_4074435_-:chr1_4717172_+	intergenic	_			NA
G4	chr1_4075198_+:chr1_11450888_-	intergenic	_			NA
G4	chr1_4075551_-:chr1_11677688_-	intergenic	_			NA
G4	chr1_4075940_+:chr1_11126417_-	intergenic	_			NA
G4	chr1_4076179_+:chr1_6333130_+	gene_intergenic	complex_hidden_frame	chr1_11126210_-:chr1_11432775_-^chr1_4076179_+:chr1_6333130_+^chr1_4076269_-:chr1_11432722_+^chr1_4144025_+:chr1_5136522_-^chr1_4144177_-:chr1_5609326_+^chr1_4181183_+:chr1_11087820_-^chr1_4181183_+:chr1_11087820_-^chr1_4181230_-:chr1_5771305_-^chr1_4181230_-:chr1_5771305_-^chr1_4526947_+:chr1_11126070_+^chr1_4527272_-:chr1_4832541_-^chr1_4785821_+:chr1_6898601_+^chr1_4785821_+:chr1_6898601_+^chr1_4785994_-:chr1_5771201_+^chr1_4785994_-:chr1_5771201_+^chr1_4832300_+:chr1_5136394_+^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136448_+:chr1_6898660_-^chr1_5136448_+:chr1_6898660_-^chr1_5136517_-:chr1_5136524_-^chr1_5136517_-:chr1_5136524_-^chr1_5136523_-:chr1_5609936_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_6333188_-:chr1_11087893_-	complex	1
G4	chr1_4076269_-:chr1_11432722_+	intergenic	complex_hidden_frame	chr1_11126210_-:chr1_11432775_-^chr1_4076179_+:chr1_6333130_+^chr1_4076269_-:chr1_11432722_+^chr1_4144025_+:chr1_5136522_-^chr1_4144177_-:chr1_5609326_+^chr1_4181183_+:chr1_11087820_-^chr1_4181183_+:chr1_11087820_-^chr1_4181230_-:chr1_5771305_-^chr1_4181230_-:chr1_5771305_-^chr1_4526947_+:chr1_11126070_+^chr1_4527272_-:chr1_4832541_-^chr1_4785821_+:chr1_6898601_+^chr1_4785821_+:chr1_6898601_+^chr1_4785994_-:chr1_5771201_+^chr1_4785994_-:chr1_5771201_+^chr1_4832300_+:chr1_5136394_+^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136448_+:chr1_6898660_-^chr1_5136448_+:chr1_6898660_-^chr1_5136517_-:chr1_5136524_-^chr1_5136517_-:chr1_5136524_-^chr1_5136523_-:chr1_5609936_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_6333188_-:chr1_11087893_-	complex	1
G4	chr1_4144025_+:chr1_5136522_-	intergenic	complex_hidden_frame	chr1_11126210_-:chr1_11432775_-^chr1_4076179_+:chr1_6333130_+^chr1_4076269_-:chr1_11432722_+^chr1_4144025_+:chr1_5136522_-^chr1_4144177_-:chr1_5609326_+^chr1_4181183_+:chr1_11087820_-^chr1_4181183_+:chr1_11087820_-^chr1_4181230_-:chr1_5771305_-^chr1_4181230_-:chr1_5771305_-^chr1_4526947_+:chr1_11126070_+^chr1_4527272_-:chr1_4832541_-^chr1_4785821_+:chr1_6898601_+^chr1_4785821_+:chr1_6898601_+^chr1_4785994_-:chr1_5771201_+^chr1_4785994_-:chr1_5771201_+^chr1_4832300_+:chr1_5136394_+^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136448_+:chr1_6898660_-^chr1_5136448_+:chr1_6898660_-^chr1_5136517_-:chr1_5136524_-^chr1_5136517_-:chr1_5136524_-^chr1_5136523_-:chr1_5609936_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_6333188_-:chr1_11087893_-	complex	1
G4	chr1_4144177_-:chr1_5609326_+	intergenic	complex_hidden_frame	chr1_11126210_-:chr1_11432775_-^chr1_4076179_+:chr1_6333130_+^chr1_4076269_-:chr1_11432722_+^chr1_4144025_+:chr1_5136522_-^chr1_4144177_-:chr1_5609326_+^chr1_4181183_+:chr1_11087820_-^chr1_4181183_+:chr1_11087820_-^chr1_4181230_-:chr1_5771305_-^chr1_4181230_-:chr1_5771305_-^chr1_4526947_+:chr1_11126070_+^chr1_4527272_-:chr1_4832541_-^chr1_4785821_+:chr1_6898601_+^chr1_4785821_+:chr1_6898601_+^chr1_4785994_-:chr1_5771201_+^chr1_4785994_-:chr1_5771201_+^chr1_4832300_+:chr1_5136394_+^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136448_+:chr1_6898660_-^chr1_5136448_+:chr1_6898660_-^chr1_5136517_-:chr1_5136524_-^chr1_5136517_-:chr1_5136524_-^chr1_5136523_-:chr1_5609936_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_6333188_-:chr1_11087893_-	complex	1
G4	chr1_4144574_+:chr1_11762110_+	intergenic	_			NA
G4	chr1_4144677_-:chr1_4716947_+	intergenic	_			NA
G4	chr1_4144687_-:chr1_4830351_+	intergenic	_			NA
G4	chr1_4144736_-:chr1_4181152_+	intergenic	_			NA
G4	chr1_4144865_+:chr1_11000529_+	intergenic	_			NA
G4	chr1_4145253_-:chr1_4831330_+	intergenic	_			NA
G4	chr1_4145735_+:chr1_4829425_-	gene_intergenic	_			NA
G4	chr1_4145939_-:chr1_4718329_-	gene_intergenic	_			NA
G4	chr1_4146685_+:chr1_11303075_-	intergenic	_			NA
G4	chr1_4146784_-:chr1_5234508_+	intergenic	_			NA
G4	chr1_4146816_+:chr1_4645026_+	intergenic	_			NA
G4	chr1_4146886_+:chr1_4785889_-	gene_intergenic	_			NA
G4	chr1_4146903_+:chr1_4734654_+	intergenic	_			NA
G4	chr1_4146919_+:chr1_5137369_-	intergenic	_			NA
G4	chr1_4146933_+:chr1_11431491_+	intergenic	_			NA
G4	chr1_4146969_+:chr1_11431570_-	intergenic	_			NA
G4	chr1_4147014_-:chr1_4733800_-	gene_intergenic	_			NA
G4	chr1_4147143_+:chr1_4718349_+	intergenic	_			NA
G4	chr1_4147491_-:chr1_10431096_-	gene_intergenic	_			NA
G4	chr1_4147998_+:chr1_11877780_-	gene_intergenic	_			NA
G4	chr1_4148013_+:chr1_4828573_-	gene_intergenic	_			NA
G4	chr1_4148606_+:chr1_5032763_+	intergenic	_			NA
G4	chr1_4148651_+:chr1_4718176_+	intergenic	_			NA
G4	chr1_4148759_-:chr1_4768665_-	gene_intergenic	_			NA
G4	chr1_4148831_-:chr1_11873418_-	gene_intergenic	_			NA
G4	chr1_4148912_-:chr1_4859562_+	intergenic	_			NA
G4	chr1_4181170_+:chr1_4831289_+	intergenic	_			NA
G4	chr1_4181183_+:chr1_11087820_-	intergenic	complex_hidden_frame	chr1_11126210_-:chr1_11432775_-^chr1_4076179_+:chr1_6333130_+^chr1_4076269_-:chr1_11432722_+^chr1_4144025_+:chr1_5136522_-^chr1_4144177_-:chr1_5609326_+^chr1_4181183_+:chr1_11087820_-^chr1_4181183_+:chr1_11087820_-^chr1_4181230_-:chr1_5771305_-^chr1_4181230_-:chr1_5771305_-^chr1_4526947_+:chr1_11126070_+^chr1_4527272_-:chr1_4832541_-^chr1_4785821_+:chr1_6898601_+^chr1_4785821_+:chr1_6898601_+^chr1_4785994_-:chr1_5771201_+^chr1_4785994_-:chr1_5771201_+^chr1_4832300_+:chr1_5136394_+^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136448_+:chr1_6898660_-^chr1_5136448_+:chr1_6898660_-^chr1_5136517_-:chr1_5136524_-^chr1_5136517_-:chr1_5136524_-^chr1_5136523_-:chr1_5609936_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_6333188_-:chr1_11087893_-	complex	1
G4	chr1_4181228_-:chr1_5609279_+	intergenic	_			NA
G4	chr1_4181230_-:chr1_5771305_-	intergenic	complex_hidden_frame	chr1_11126210_-:chr1_11432775_-^chr1_4076179_+:chr1_6333130_+^chr1_4076269_-:chr1_11432722_+^chr1_4144025_+:chr1_5136522_-^chr1_4144177_-:chr1_5609326_+^chr1_4181183_+:chr1_11087820_-^chr1_4181183_+:chr1_11087820_-^chr1_4181230_-:chr1_5771305_-^chr1_4181230_-:chr1_5771305_-^chr1_4526947_+:chr1_11126070_+^chr1_4527272_-:chr1_4832541_-^chr1_4785821_+:chr1_6898601_+^chr1_4785821_+:chr1_6898601_+^chr1_4785994_-:chr1_5771201_+^chr1_4785994_-:chr1_5771201_+^chr1_4832300_+:chr1_5136394_+^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136448_+:chr1_6898660_-^chr1_5136448_+:chr1_6898660_-^chr1_5136517_-:chr1_5136524_-^chr1_5136517_-:chr1_5136524_-^chr1_5136523_-:chr1_5609936_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_6333188_-:chr1_11087893_-	complex	1
G4	chr1_4181254_-:chr1_5134080_+	intergenic	_			NA
G4	chr1_4181397_-:chr1_5769518_+	intergenic	_			NA
G4	chr1_4181912_+:chr1_11877468_+	intergenic	_			NA
G4	chr1_4182090_-:chr1_6290155_+	gene_intergenic	_			NA
G4	chr1_4461521_+:chr1_5609811_+	intergenic	_			NA
G4	chr1_4461848_-:chr1_4529074_+	intergenic	_			NA
G4	chr1_4462157_+:chr1_11004470_-	intergenic	_			NA
G4	chr1_4462397_-:chr1_11506862_-	intergenic	_			NA
G4	chr1_4462485_-:chr1_11722510_-	gene_intergenic	_			NA
G4	chr1_4462921_+:chr1_11875802_+	intergenic	_			NA
G4	chr1_4462995_-:chr1_6596679_+	gene_intergenic	_			NA
G4	chr1_4491286_+:chr1_4503336_-	intergenic	_			NA
G4	chr1_4492300_+:chr1_4737360_+	intergenic	_			NA
G4	chr1_4492511_-:chr1_4733322_+	intergenic	_			NA
G4	chr1_4500967_+:chr1_11506862_-	intergenic	_			NA
G4	chr1_4501031_-:chr1_7317665_+	intergenic	_			NA
G4	chr1_4501546_-:chr1_10630868_+	intergenic	_			NA
G4	chr1_4501824_+:chr1_11451172_-	intergenic	_			NA
G4	chr1_4502073_-:chr1_4738404_-	gene_intergenic	_			NA
G4	chr1_4502272_+:chr1_11511546_+	intergenic	_			NA
G4	chr1_4502354_-:chr1_4829611_+	intergenic	_			NA
G4	chr1_4503283_+:chr1_5033509_+	intergenic	_			NA
G4	chr1_4503456_+:chr1_11506196_-	intergenic	_			NA
G4	chr1_4503751_+:chr1_11511664_-	intergenic	_			NA
G4	chr1_4503758_+:chr1_11449917_+	intergenic	complex_hidden_frame	chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4832300_+:chr1_5136394_+^chr1_4832337_-:chr1_11506300_+^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136485_-:chr1_5139327_-^chr1_5136517_-:chr1_5136524_-^chr1_5139009_+:chr1_11658097_+^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-	complex	1
G4	chr1_4503778_+:chr1_4503791_+	intergenic	_			NA
G4	chr1_4503875_-:chr1_4835636_+	intergenic	complex_hidden_frame	chr1_4503758_+:chr1_11449917_+^chr1_4503758_+:chr1_11449917_+^chr1_4503875_-:chr1_4835636_+^chr1_4503875_-:chr1_4835636_+^chr1_4832300_+:chr1_5136394_+^chr1_4832337_-:chr1_11506300_+^chr1_4835764_-:chr1_5610335_-^chr1_4835764_-:chr1_5610335_-^chr1_5136378_+:chr1_11449979_-^chr1_5136378_+:chr1_11449979_-^chr1_5136485_-:chr1_5139327_-^chr1_5136517_-:chr1_5136524_-^chr1_5139009_+:chr1_11658097_+^chr1_5610270_+:chr1_10158778_-^chr1_5610270_+:chr1_10158778_-	complex	1
G4	chr1_4504288_-:chr1_11876941_-	gene_intergenic	_			NA
G4	chr1_4526947_+:chr1_11126070_+	intergenic	complex_hidden_frame	chr1_11126210_-:chr1_11432775_-^chr1_4076179_+:chr1_6333130_+^chr1_4076269_-:chr1_11432722_+^chr1_4144025_+:chr1_5136522_-^chr1_4144177_-:chr1_5609326_+^chr1_4181183_+:chr1_11087820_-^chr1_4181183_+:chr1_11087820_-^chr1_4181230_-:chr1_5771305_-^chr1_4181230_-:chr1_5771305_-^chr1_4526947_+:chr1_11126070_+^chr1_4527272_-:chr1_4832541_-^chr1_4785821_+:chr1_6898601_+^chr1_4785821_+:chr1_6898601_+^chr1_4785994_-:chr1_5771201_+^chr1_4785994_-:chr1_5771201_+^chr1_4832300_+:chr1_5136394_+^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136448_+:chr1_6898660_-^chr1_5136448_+:chr1_6898660_-^chr1_5136517_-:chr1_5136524_-^chr1_5136517_-:chr1_5136524_-^chr1_5136523_-:chr1_5609936_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_6333188_-:chr1_11087893_-	complex	1
G4	chr1_4527272_-:chr1_4832541_-	gene_intergenic	complex_hidden_frame	chr1_11126210_-:chr1_11432775_-^chr1_4076179_+:chr1_6333130_+^chr1_4076269_-:chr1_11432722_+^chr1_4144025_+:chr1_5136522_-^chr1_4144177_-:chr1_5609326_+^chr1_4181183_+:chr1_11087820_-^chr1_4181183_+:chr1_11087820_-^chr1_4181230_-:chr1_5771305_-^chr1_4181230_-:chr1_5771305_-^chr1_4526947_+:chr1_11126070_+^chr1_4527272_-:chr1_4832541_-^chr1_4785821_+:chr1_6898601_+^chr1_4785821_+:chr1_6898601_+^chr1_4785994_-:chr1_5771201_+^chr1_4785994_-:chr1_5771201_+^chr1_4832300_+:chr1_5136394_+^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136394_+:chr1_6897354_-^chr1_5136448_+:chr1_6898660_-^chr1_5136448_+:chr1_6898660_-^chr1_5136517_-:chr1_5136524_-^chr1_5136517_-:chr1_5136524_-^chr1_5136523_-:chr1_5609936_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806241_+:chr1_10312480_-^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_5806724_-:chr1_11087609_+^chr1_6333188_-:chr1_11087893_-	complex	1
G4	chr1_4527728_+:chr1_11506610_+	intergenic	_			NA
G4	chr1_4528009_-:chr1_4738136_+	intergenic	_			NA
G4	chr1_4528990_+:chr1_9681196_-	intergenic	_			NA
G4	chr1_4529011_+:chr1_11431417_-	intergenic	_			NA
G4	chr1_4529266_-:chr1_5138337_-	intergenic	_			NA
G4	chr1_4529267_-:chr1_11762285_-	gene_intergenic	_			NA
G4	chr1_4645118_-:chr1_5234125_+	intergenic	_			NA
G4	chr1_4698450_+:chr1_5771365_-	intergenic	_			NA
G4	chr1_4698468_+:chr1_11508380_+	intergenic	_			NA
G4	chr1_4699351_-:chr1_6290456_-	intergenic	_			NA
G4	chr1_4716871_+:chr1_11302608_+	gene_gene	_			NA
G4	chr1_4716894_+:chr1_4830306_+	intragenic	_			NA
G4	chr1_4716998_+:chr1_4830832_-	intragenic	_			NA
G4	chr1_4717013_+:chr1_4829208_+	intragenic	_			NA
G4	chr1_4717040_-:chr1_4858985_-	gene_intergenic	_			NA
G4	chr1_4717226_-:chr1_4829772_-	intragenic	_			NA
G4	chr1_4717228_-:chr1_6331678_+	gene_intergenic	_			NA
G4	chr1_4717325_+:chr1_5031663_-	intergenic	_			NA
G4	chr1_4717502_-:chr1_11430245_+	gene_intergenic	_			NA
G4	chr1_4717510_-:chr1_4831610_-	intragenic	_			NA
G4	chr1_4717514_-:chr1_11126440_-	gene_intergenic	_			NA
G4	chr1_4717520_-:chr1_6897620_+	gene_gene	_			NA
G4	chr1_4718050_+:chr1_5259843_-	intergenic	_			NA
G4	chr1_4718286_+:chr1_11431591_-	intergenic	_			NA
G4	chr1_4718295_+:chr1_4859554_+	intergenic	_			NA
G4	chr1_4718411_-:chr1_4835116_-	intragenic	_			NA
G4	chr1_4718559_-:chr1_5031297_-	gene_intergenic	_			NA
G4	chr1_4732971_+:chr1_4829007_+	intragenic	_			NA
G4	chr1_4733049_-:chr1_6332160_+	gene_intergenic	_			NA
G4	chr1_4733349_+:chr1_11124903_-	intergenic	_			NA
G4	chr1_4733385_+:chr1_4833671_+	intragenic	_			NA
G4	chr1_4733617_-:chr1_4733629_-	intragenic	_			NA
G4	chr1_4733663_+:chr1_6290455_-	intergenic	_			NA
G4	chr1_4733678_+:chr1_11506862_-	intergenic	_			NA
G4	chr1_4733765_-:chr1_11431347_+	gene_intergenic	_			NA
G4	chr1_4734498_+:chr1_4829604_-	intragenic	_			NA
G4	chr1_4734663_-:chr1_11722895_+	gene_gene	_			NA
G4	chr1_4735102_-:chr1_11658282_-	gene_intergenic	_			NA
G4	chr1_4735436_+:chr1_11405571_-	intergenic	_			NA
G4	chr1_4735476_+:chr1_11432237_+	intergenic	_			NA
G4	chr1_4735984_-:chr1_11658447_-	gene_intergenic	_			NA
G4	chr1_4737429_-:chr1_11680701_-	gene_intergenic	_			NA
G4	chr1_4738109_-:chr1_5806758_+	gene_intergenic	_			NA
